first_name,middle_name,last_name,label,scopus_id
B,,LIPMAN,"Lipman, Barton L.",7003673566
BART,,LIPMAN,"Lipman, Barton L.",7003673566
HARRY,,LIPMAN,HARRY LIPMAN,
STEVE,,LIPMAN,"Lippman, Steven A.",7103289110
FRANCESCO,,LIPPI,"Lippi, Francesco",35802479700
MARCO,,LIPPI,"Lippi, Marco",57190678025
STEVE,,LIPPMAN,"Lippman, Steven A.",7103289110
STEVEN,,LIPPMAN,"Lippman, Steven A.",7103289110
ALEXANDER,,LIPPONER,"Lipponer, Alexander",6505452626
ROBERT,,LIPSEY,"Lipsey, Robert E.",56350349700
JEFFREY,,LIPSHAW,JEFFREY LIPSHAW,
JOHN,,LIPSKY,"Lipsky, John",25652818400
JONATHAN,,LIPSMEYER,JONATHAN LIPSMEYER,
MARC,,LIPSON,"Lipson, Marc L.",7007128352
MARC,L,LIPSON,"Lipson, Marc L.",7007128352
MARTIN,,LIPTON,"Lipton, Martin",7102949638
ROMAN,,LISKA,"Liška, Roman",16643126600
PETRO,,LISOWSKY,"Lisowsky, Petro",36598755300
JOHN,A,LIST,"List, John A.",26643272500
YAIR,,LISTOKIN,"Listokin, Yair",6507641566
LUBO,,LITMOV,"Litov, Lubomir P.",24476471800
LUBO,,LITOV,"Litov, Lubomir P.",24476471800
LUBOMIR,,LITOV,"Litov, Lubomir P.",24476471800
BOB,,LITTERMAN,"Litterman, Robert B.",6508045097
KATE,,LITVAK,"Litvak, Kate",17435357400
JOHN,,LITWACK,"Litwack, John M.",6602471052
ROBERT,,LITZENBERGER,"Litzenberger, Robert H.",24488150700
ROBERT,H,LITZENBERGER,"Litzenberger, Robert H.",24488150700
ANDY,LUCHUAN,LIU,"Luchuan-Liu, Andy",6506090675
CHAO-SHIN,,LIU,"Liu, Chaoshin",7409792909
CHUNLIN,,LIU,"Liu, Chunlin",12767746400
CROCKER,,LIU,"Liu, Crocker",7409792034
CROCKER,H,LIU,"Liu, Crocker",7409792034
HONG,,LIU,"Liu, Hong",57188690524
HSIANG-HSI,,LIU,"Liu, Hsianghsi",16310337900
JERRY,,LIU,"Liu, Jerry W.",23005131300
JING,,LIU,JING LIU,
JUN,,LIU,"Liu, Jun",57193814106
JUN,S,LIU,"Liu, Jun",57193814106
LAURA,,LIU,"Liu, Lauraxiaolei",27067768300
LAURA,XIAOLEI,LIU,"Liu, Lauraxiaolei",27067768300
LI-GANG,,LIU,"Liu, Ligang",55715391100
LUDAN,,LIU,"Liu, Ludan",23060801300
MARK,H,LIU,"Liu, Mark H.",15127216200
MING,,LIU,"Liu, Ming",56637082600
MING-HAU,,LIU,"Liu, Minghua",55743434900
MING-HUA,,LIU,"Liu, Minghua",55743434900
PEI,,LIU,PEI LIU,
PENG,(PETER),LIU,"Liu, Peng",27168179000
PHILIP,,LIU,"Liu, Philip",35205970300
PING,,LIU,"Liu, Ping",26421268100
PU,,LIU,"Liu, Pu",35956644000
QI,,LIU,QI LIU,
QIAN,,LIU,QIAN LIU,
QIANQIU,,LIU,"Liu, Qianqiu",28767743000
QIAO,,LIU,"Liu, Qiao",55429572300
RAYMOND,,LIU,"Liu, Raymond R.",8098302900
SHEEN,,LIU,"Liu, Sheen X.",9747127100
SHIANG-TAI,,LIU,"Liu, Shiang Tai",36625945000
SHINJUN,,LIU,SHINJUN LIU,
TED,,LIU,TED LIU,
TINGJUN,,LIU,"Liu, Tingjun",7405912884
VICTOR,W,LIU,"Liu, Victor Wei Chi",7006405133
WAI-MAN,,LIU,"Liu, Waiman",15843522500
WEI,,LIU,WEI LIU,
WEI-LIN,,LIU,"Liu, Weilin",12239486000
WEIMIN,,LIU,"Liu, Weimin",15063230800
WEN-HSIEN,,LIU,"Liu, Wenhsien",36072296500
WENDY,,LIU,WENDY LIU,
WILSON,,LIU,"Liu, Qingfeng Wilson",16022322300
XI,,LIU,XI LIU,
XIAODING,,LIU,"Liu, Xiaoding",35849097800
XIAODONG,,LIU,XIAODONG LIU,
XIAOLEI,,LIU,XIAOLEI LIU,
XIAOQUAN,,LIU,"Liu, Xiaoquan",36639974800
XUEWEN,,LIU,"Liu, Xuewen",43961231000
YI,,LIU,"Liu, Yi",36066713900
YICHEN,,LIU,"Liu, Yichen",26653287000
YIJIA,,LIU,YIJIA LIU,
YIXIN,,LIU,"Liu, Yixin",23767831400
YONG,,LIU,YONG LIU,
YU-JANE,,LIU,"Liu, Yu Jane",27167866400
YUAN-CHI,,LIU,"Liu, Yuanchi",57202768607
ZHU,,LIU,"Liu, Alfred Zhu",56895465200
ZHUOSHI,,LIU,"Liu, Zhuoshi",35215335500
ZIQIANG,,LIU,ZIQIANG LIU,
ZUGANG,,LIU,"Liu, Zugang",13004708700
DIMITRY,,LIVDAN,"Livdan, Dmitry O.",6602627828
DMITRY,,LIVDAN,"Livdan, Dmitry O.",6602627828
NISSAN,,LIVIATAN,"Liviatan, Nissan",13405964500
JAMES,,LIVINGSTON,JAMES LIVINGSTON,
MILES,,LIVINGSTON,"Livingston, Miles",16421333700
JANE,,LIVINGSTONE,"Livingstone, Jane R.",7006005012
GILAD,,LIVNE,"Livne, Gilad",16024806800
ALESSANDRO,,LIZZERI,"Lizzeri, Alessandro",6603644753
MICHAEL,,LIZZUL,MICHAEL LIZZUL,
ALEX,,LJUNGQVIST,"Ljungqvist, Alexander P.",7007101960
ALEXANDER,,LJUNGQVIST,"Ljungqvist, Alexander P.",7007101960
ALEXANDER,P,LJUNGQVIST,"Ljungqvist, Alexander P.",7007101960
LARS,,LJUNQVIST,LARS LJUNQVIST,
DAVE,,LKENBERRY,"Ikenberry, David L.",56017305700
DAVID,,LLEWELLYN,"Llewellyn, David T.",7006459222
GERARD,,LLOBET,"Llobet, Gerard",55899679500
GUILLERMO,,LLORENTE,"Llorente, J. Guillermo",57194265527
LUIS-GONZALO,,LLOSA,"Llosa, Luis Gonzalo",24475191600
HUW,,LLOYD-ELLIS,"Lloyd-Ellis, Huw",6602303699
ANDREW,,LO,"Lo, Andrew",7102780696
ANDREW,W,LO,"Lo, Andrew",7102780696
ANDY,,LO,"Lo, Andrew",7102780696
ANITA,,LO,"Lo, Anita",15741457100
KENG-HSIN,,LO,"Lo, Kenghsin",12769539700
MING,CHIEN,LO,"Lo, Mingchien",8950850500
NORMAN,,LOAYZA,"Loayza, Norman V.",6602311785
FREDERIC,,LOBEZ,"Lobez, Frédéric",26642121400
GERALD,,LOBO,"Lobo, Gerald J.",10142124700
GERALD,J,LOBO,"Lobo, Gerald J.",10142124700
MIGUEL,SOUSA,LOBO,"Lobo, Miguel Sousa",7006647492
LARS,,LOCHSTOER,"Lochstoer, Lars A.",35272589700
LARS,A,LOCHSTOER,"Lochstoer, Lars A.",35272589700
PETE,,LOCKE,"Locke, Peter R.",55897778700
PETER,,LOCKE,"Locke, Peter R.",55897778700
PETER,R,LOCKE,"Locke, Peter R.",55897778700
RICHARD,,LOCKE,"Locke, Richard M.",7005120776
BEN,,LOCKWOOD,"Lockwood, Benjamin B.",57209028574
LARRY,,LOCKWOOD,"Lockwood, Larry Joseph",7003736997
LEE,,LOCKWOOD,"Lockwood, Lee M.",36642820900
CLAUDIO,,LODERER,"Loderer, Claudio F.",6507407123
ENRICO,,LODI,ENRICO LODI,
ANDRAS,,LOEFFLER,ANDRAS LOEFFLER,
YVONNE,,LOEFFLER,YVONNE LOEFFLER,
CRAIG,,LOEHLE,CRAIG LOEHLE,
GEORGE,,LOEWENSTEIN,"Loewenstein, George",7004312288
MARK,,LOEWENSTEIN,"Loewenstein, Mark",57197054253
U,,LOEWENSTEIN,"Loewenstein, Uri",24440745800
URI,,LOEWENSTEIN,"Loewenstein, Uri",24440745800
GUNTER,,LOFFLER,"Löffler, Gunter",7006763535
ANDERS,,LOFLUND,"Löflund, Anders",6506742508
SALVATORE,,LOGIUDICE,SALVATORE LOGIUDICE,
DENNIS,,LOGUE,"Logue, Dennis E.",7005569381
DENNIS,E,LOGUE,"Logue, Dennis E.",7005569381
ROGER,,LOH,"Loh, Roger K.",13407452800
ROGER,K,LOH,"Loh, Roger K.",13407452800
ADRIANNA,,LOHNES,ADRIANNA LOHNES,
OLIVIER,,LOISEL,"Loisel, Olivier",6507617857
OTTO,,LOISTL,"Loistl, Otto",6506438177
JOHN,,LOITER,"Laitner, John P.",24458283300
ERICH,,LOITLSBERGER,"Loitlsberger, Erich",6504793319
MAGNUS,,LOMAKKA,"Lomakka, Magnus",8254319500
DAVIDE,,LOMBARDO,"Lombardo, Davide",55910647500
GIOVANNI,,LOMBARDO,"Lombardo, Giovanni",12762440200
KIRSTEN,,LOMMATZSCH,"Lommatzsch, Kirsten",55957939400
IGOR,,LONCARSKI,"Lončarski, Igor",25630763300
JEROME,,LONCELLE,JEROME LONCELLE,
JOHN,,LONG,"Long, John B.",8425525700
JOHN,B,LONG,"Long, John B.",8425525700
MICHAEL,,LONG,"Long, Michael Stuart",7203019686
MICHAEL,S,LONG,"Long, Michael Stuart",7203019686
MIKE,,LONG,"Long, Michael Stuart",7203019686
RUSSELL,,LONG,RUSSEL LONG,
STAN,,LONGHOFER,"Longhofer, Stanley D.",6603161938
STANLEY,,LONGHOFER,"Longhofer, Stanley D.",6603161938
STANLEY,D,LONGHOFER,"Longhofer, Stanley D.",6603161938
FRANCOIS,,LONGIN,"Longin, François M.",6603851313
FRANCOIS,M,LONGIN,"Longin, François M.",6603851313
ENRICO,,LONGONI,ENRICO LONGONI,
FRANCIS,,LONGSTAFF,"Longstaff, Francis A.",6603883889
FRANCIS,A,LONGSTAFF,"Longstaff, Francis A.",6603883889
INGUNN,,LONNING,"Lønning, Ingunn M.",14522843400
ADRIAN,,LOOI,"Looi, Adrian",12778875600
AZIZ,,LOOKMAN,"Lookman, Aziz A.",36742038600
AZIZ,A,LOOKMAN,"Lookman, Aziz A.",36742038600
ADAM,,LOONEY,"Looney, Adam",14825360700
PAULA,,LOPES,"Lopes, Paula",16309976800
ANGEL,L,LOPEZ,"López, Ángel Luis",35146316800
CLAUDE,,LOPEZ,"Lopez, Claude",8364421000
ELIZABETH,,LOPEZ,"Sanders Lopez, Elizabeth",57190058817
JOSE,,LOPEZ,"Lopez, Jose A.",35272962400
JOSE,A,LOPEZ,"Lopez, Jose A.",35272962400
MARTA,RAHONA,LOPEZ,MARTA RAHONA LOPEZ,
SUSANA,,LOPEZ,"López, Susana",24073226200
FLORENCIO,,LOPEZ DE SILANES,"López-De-Silanes, Florencio",6603903853
RAFAEL,,LOPEZ DEL PASO,"López del Paso, Rafael",16402003100
J,,LOPEZ GRACIA,J LOPEZ GRACIA,
FLORENCIO,,LOPEZ-DE SILANES,"López-De-Silanes, Florencio",6603903853
F,,LOPEZ-DE-SILANES,"López-De-Silanes, Florencio",6603903853
FLORENCIO,,LOPEZ-DE-SILANES,"López-De-Silanes, Florencio",6603903853
FLORENCIO,,LOPEZ-DE-SILANEZ,"López-De-Silanes, Florencio",6603903853
FLORENCIO,,LOPEZ-DE-SILVANES,"López-De-Silanes, Florencio",6603903853
D,,LOPEZ-SALIDO,"López-Salido, J. David",7801481795
DAVID,,LOPEZ-SALIDO,"López-Salido, J. David",7801481795
J,DAVID,LOPEZ-SALIDO,"López-Salido, J. David",7801481795
ANTONIA,,LOPEZ-VILLAVICENCIO,"López-Villavicencio, Antonia",23110935500
GIUSEPPE,,LOPOMO,"Lopomo, Giuseppe",6506866639
PINO,,LOPOMO,PINO LOPOMO,
LYNN,,LOPUCKI,"LoPucki, Lynn M.",6603925850
GYONGYI,,LORANTH,"Lóránth, Gyöngyi",17435347700
GUIDO,,LORENZONI,"Lorenzoni, Guido",24376641200
MICO,,LORETAN,"Loretan, Mico",6505985614
SIMON,,LORETZ,"Loretz, Simon",23983028000
SIMON,,LORNE,"Lorne, Simon M.",55340005200
JAY,,LORSCH,"Lorsch, Jay W.",6701446976
CORNELIS,A,LOS,"Los, Cornelis A.",6603242403
BOB,,LOSEY,"Losey, Robert L.",57190104155
J,,LOTHIAN,"Lothian, James R.",35590233900
JOHN,,LOTT,"Lott, John R.",7102972488
JOHN,R,LOTT,"Lott, John R.",7102972488
F,,LOTTI,"Lotti, Francesca",17135094500
FRANCESCA,,LOTTI,"Lotti, Francesca",17135094500
CHRISTOPHER,,LOTZ,"Lotz, Christopher",6603962800
SEBASTIEN,,LOTZ,"Lotz, Sébastien",56284543000
DONG,,LOU,"Lou, Dong",48461597900
XIAOXIA,,LOU,"Lou, Xiaoxia",24553775600
ERIK,,LOUALICHE,"Loualiche, Erik",57192932031
HENRI,,LOUBERGE,"Loubergé, Henri",6507823120
REED,,LOUEY,REED LOUEY,
TIM,,LOUGHRAN,"Loughran, Tim",7004428798
TIMOTHY,,LOUGHRAN,"Loughran, Tim",7004428798
CHENG,,LOUIS,CHENG LOUIS,
HENOCK,,LOUIS,"Louis, Henock",7006456576
HENOUCK,,LOUIS,"Louis, Henock",7006456576
ELENA,,LOUKOIANOVA,"Loukoianova, Elena",12041453300
PRAKASH,,LOUNGANI,"Loungani, Prakash",6603605671
GILBERTO,,LOUREIRO,"Loureiro, Gilberto",14035715900
CARLOS,,LOURENCO,"Lourenço, Carlos J.S.",55901631600
ELENA,,LOUTSKINA,"Loutskina, Elena",36708130900
DAVID,A,LOVE,"Love, David A.",23009454300
INESSA,,LOVE,"Love, Inessa",6602194874
BILL,,LOVEJOY,"Lovejoy, William S.",6701786750
CA,KNOX,LOVELL,"Lovell, C. A.Knox",7102652654
KNOX,,LOVELL,"Lovell, C. A.Knox",7102652654
MIKE,,LOVELL,"Lovell, Michael C.",7103064396
STEFANO,,LOVO,"Lovo, Stefano",55970215400
STEPHANO,,LOVO,"Lovo, Stefano",55970215400
ANGIE,,LOW,"Low, Angie",35790334300
MARK,,LOW,MARK LOW,
SOO-WAH,,LOW,"Low, Soo Wah",7102636098
STEWART,,LOW,"Low, Stuart A.",7102636070
STUART,,LOW,"Low, Stuart A.",7102636070
PHILIP,,LOWE,"Lowe, Philip",7102661284
PHILLIP,,LOWE,"Lowe, Philip",7102661284
MARK,,LOWENSTEIN,"Loewenstein, Mark",57197054253
URI,,LOWENSTEIN,"Loewenstein, Uri",24440745800
RICHARD,,LOWERY,"Lowery, Richard",55357482200
CARA,,LOWN,"Lown, Cara S.",6506803294
MICHELLE,,LOWRY,"Lowry, Michelle",7102089252
FERNANDO,RESTOY,LOZANO,FERNANDO RESTOY LOZANO,
ANA,,LOZANO-VIVAS,"Lozano-Vivas, Ana",6602347796
GYNGYI,,LRNTH,"Lóránth, Gyöngyi",17435347700
CHIA-HUI,,LU,"Lu, Chiahui",7404805975
CHIA-WU,,LU,"Lu, Chiawu",35746650800
CHING-CHIH,,LU,"Lu, Chingchih",36473902300
EDITH,,LU,"Liu, Edith X.",56438695900
QI,,LU,"Lu, Qi",36710083000
QING,,LU,"Lu, Qing",35366731600
SOPHIE,,LU,SOPHIE LU,
STEVEN,,LU,"Lu, Qiang",27168730300
WELI,,LU,"Lu, Weili",55484310400
YANG,,LU,"Lu, Yang K.",55506619700
YANG,K,LU,"Lu, Yang K.",55506619700
YAO,,LU,"Lu, Yao",57200009075
YVONNE,,LU,"Lu, Yvonne Y.",55506543900
MARTIEN,,LUBBERINK,"Lubberink, Martien",15728008400
LORI,,LUBESKI,LORI LUBESKI,
T,,LUBIK,"Lubik, Thomas A.",6506983576
THOMAS,,LUBIK,"Lubik, Thomas A.",6506983576
ADAM,,LUBIN,ADAM LUBIN,
MIKE,,LUBRANO,"Lubrano, Michel",6602473339
ALINA,,LUCA,"Luca, Alina C.",23995395300
ANDRE,,LUCAS,"Lucas, André",7201925381
BOB,,LUCAS,"Lucas, Robert E.",7201704033
D,,LUCAS,"Lucas, Deborah J.",7202026123
DEBBIE,,LUCAS,"Lucas, Deborah J.",7202026123
DEBORAH,,LUCAS,"Lucas, Deborah J.",7202026123
DEBORAH,J,LUCAS,"Lucas, Deborah J.",7202026123
DEBRA,,LUCAS,"Lucas, Deborah J.",7202026123
LORI,,LUCAS,LORI LUCAS,
ROBERT,,LUCAS,"Lucas, Robert E.",7201704033
ROBERT,E,LUCAS,"Lucas, Robert E.",7201704033
ROBERT,,LUCAS JR,"Lucas, Robert E.",7201704033
ROBERT,E,LUCAS JR,"Lucas, Robert E.",7201704033
MARCELLA,,LUCCHETTA,"Lucchetta, Marcella",23393479700
RICCARDO,,LUCCHETTI,"Lucchetti, Riccardo",56031506900
B,,LUCEY,"Lucey, Brian M.",57201834706
BRIAN,,LUCEY,"Lucey, Brian M.",57201834706
BRIAN,M,LUCEY,"Lucey, Brian M.",57201834706
JULIO,,LUCIA,"Lucia, Julio J.",24729321600
ELISA,,LUCIANO,"Luciano, Elisa",6603951883
BENGT,,LUCKE,BENGT LUCKE,
MARTY,,LUCKERT,"Luckert, Martin K.",7003462275
ERIK,,LUDERS,"Lüders, Erik",31967710700
S,,LUDVIGSON,"Ludvigson, Sydney C.",6602544953
SYDNEY,,LUDVIGSON,"Ludvigson, Sydney C.",6602544953
SYDNEY,C,LUDVIGSON,"Ludvigson, Sydney C.",6602544953
SYDNEY,,LUDVIGSSON,"Ludvigson, Sydney C.",6602544953
DEAN,,LUECK,"Lueck, Dean",16421249600
CHRISTOPH,,LUELFESMANN,"Lülfesman, Christoph",6603359570
DAVID,,LUENBERGER,"Luenberger, David G.",6701663976
CARL,,LUFT,"Luft, Carl F.",15722161200
JULIO,,LUGO,JULIO LUGO,
VOLODYMYR,,LUGOVSKYY,"Lugovskyy, Volodymyr",13604944000
MICHAEL,,LUHNEN,"Luhnen, Michael",31367491000
EVANS,CK,LUI,"Lui, Evans C K",35215840300
KUL,B,LUINTEL,"Luintel, Kul B.",6603576036
JORGE,BARROS,LUIS,"Luís, Jorge Barros",7006391395
DMITRY,,LUKIN,"Lukin, Dmitry",36886434700
HUBERT,,LUM,HUBERT LUM,
JERRY,,LUMER,JERRY LUMER,
ROBIN,,LUMSDAINE,"Lumsdaine, Robin L.",6602094269
ROBIN,L,LUMSDAINE,"Lumsdaine, Robin L.",6602094269
SERGIO,,LUNA,"Luna, Sergio A.",8454652500
JESPER,,LUND,"Lund, Jesper",7402459250
ERIK,,LUNDBACK,"Lundbäck, Erik J.",57215345480
EDUARDO,L,LUNDBERG,EDUARDO L LUNDBERG,
SHELLY,,LUNDBERG,"Lundberg, Shelly J.",7005986497
CHRIS,,LUNDBLAD,"Lundblad, Christian T.",6602618814
CHRISTIAN,,LUNDBLAD,"Lundblad, Christian T.",6602618814
CHRISTIAN,T,LUNDBLAD,"Lundblad, Christian T.",6602618814
RUSS,,LUNDHOLM,"Lundholm, Russell J.",6602929302
RUSSELL,,LUNDHOLM,"Lundholm, Russell J.",6602929302
MAGNUS,,LUNDIN,"Lundin, Magnus",30967594900
CHRIS,,LUNDLBAD,"Lundblad, Christian T.",6602618814
KYLE,,LUNDSTEDT,"Lundstedt, Kyle G.",6507443194
LEONARD,,LUNDSTROM,"Lundstrum, Leonard L.",6506047623
LEONARD,L,LUNDSTRUM,"Lundstrum, Leonard L.",6506047623
FREDERIK,,LUNDTOFTE,"Lundtofte, Frederik",24544642900
PETER,P,LUNG,"Lung, Peter P.",6602419894
DAN,,LUO,"Luo, Dan",35757769900
GUO,YING,LUO,"Ying Luo, Guo",7401536359
JIANG,,LUO,"Luo, Jiang",7404183365
LIE,,LUO,LIE LUO,
MI,,LUO,"Luo, Mi Meg",8932601800
R,,LUO,R LUO,
YUANZHI,,LUO,"Luo, Yuanzhi",8690669900
YUEI,,LUO,YUEI LUO,
YULEI,,LUO,"Luo, Yulei",23767888300
MINGCHING,,LUOH,MINGCHING LUOH,
MIKULAS,,LUPTACIK,"Luptáčik, Mikulàš",14013839400
ANNA,,LUSARDI,"Lusardi, Annamaria",6603077120
ANNAMARIA,,LUSARDI,"Lusardi, Annamaria",6603077120
KEN,,LUSHT,"Lusht, Kenneth M.",6508365505
RICH,,LUSS,RICH LUSS,
STEVE,,LUSTGARTEN,"Lustgarten, Steven",6506763017
HANNO,,LUSTIG,"Lustig, Hanno N.",22938088500
HANNO,N,LUSTIG,"Lustig, Hanno N.",22938088500
JOSHUA,,LUSTIG,JOSHUA LUSTIG,
HELMUT,,LUTKEPOHL,"Lütkepohl, Helmut",6603817551
ERZO,,LUTTMER,"Luttmer, Erzo G.J.",6603131574
ERZO,G J,LUTTMER,"Luttmer, Erzo G.J.",6603131574
THOMAS,,LUTTON,"Lutton, Thomas J.",22937918800
TOM,,LUTTON,"Lutton, Thomas J.",22937918800
ANDY,,LUTZ,ANDY LUTZ,
NANCY,,LUTZ,"Lutz, Nancy A.",7003997504
RUDY,,LUUKKO,RUDY LUUKKO,
THOMAS,,LUX,"Lux, Thomas",7003769381
ALESSANDRA,,LUZZI,"Luzzi, Alessandra",21740998300
EVGENY,,LYANDRES,"Lyandres, Evgeny",55897853400
STEVE,,LYBARGER,STEVE LYBARGER,
TONNY,,LYBECK,TONNY LYBECK,
STEVE,,LYDENBERG,"Lydenberg, Steve D.",16302134000
PIMAN,,LYMPAPHAYOM,PIMAN LYMPAPHAYOM,
A,,LYNCH,"Lynch, Anthony W.",7102636841
ANTHONY,,LYNCH,"Lynch, Anthony W.",7102636841
ANTHONY,W,LYNCH,"Lynch, Anthony W.",7102636841
LUANN,J,LYNCH,"Lynch, Luann J.",7102232375
MARGARET,,LYNCH,"Lynch, Margaret",8967257900
ROGER,,LYNCH,ROGER LYNCH,
SCOTT,,LYNN,SCOTT LYNN,
JOHN,D,LYON,"Lyon, John D.",7202573761
RICH,,LYONS,"Lyons, Richard K.",35496364300
RICHARD,,LYONS,"Lyons, Richard K.",35496364300
RICHARD,K,LYONS,"Lyons, Richard K.",35496364300
THOMAS,,LYONS,THOMAS LYONS,
GREG,,LYPNY,"Lypny, Gregory J.",6506466489
MARCO,,LYRIO,"Lyrio, Marco",8269965600
THOMAS,,LYS,"Lys, Thomas Z.",6603203286
TOM,,LYS,"Lys, Thomas Z.",6603203286
GEOFFREY,,LYSAUGHT,GEOFFREY LYSAUGHT,
TOMASZ,,LYZIAK,"Łyziak, Tomasz",15843653300
CHENGHU,,MA,"Ma, Chenghu",7402924267
JENNIFER,,MA,JENNIFER MA,
JUN,,MA,JUN MA,
K,C,MA,KC MA,
QING,ZHONG,MA,"Ma, QingZhong",36338275700
QINGZHONG,,MA,"Ma, QingZhong",36338275700
TAI,,MA,TAI MA,
TONGSHU,,MA,"Ma, Tongshu",7402783821
YONGKAI,,MA,"Ma, Yongkai",26643532000
YUE,,MA,"Ma, Yue",7404701175
THOMAS,,MAAG,"Maag, Thomas",36997982800
ESSIE,,MAASOUMI,"Maasoumi, Esfandiar (Essie)",6603399442
BENJAMIN,,MAAT,"Maat, Benjamin",24504483700
MICHAEL,TER,MAAT,MICHAEL TER MAAT,
ED,,MABERLY,"Maberly, Edwin D.",6507337295
EDWIN,,MABERLY,"Maberly, Edwin D.",6507337295
KEN,,MACAULAY,"MacAulay, Ken",47061652100
PAUL,,MACAVOY,"MacAvoy, Paul W.",6603138010
ROCCO,,MACCHIAVELLO,"MacChiavello, Rocco",23569725700
LOUIS,,MACCINI,"MacCini, Louis J.",7801519538
LOUIS,J,MACCINI,"MacCini, Louis J.",7801519538
BOB,,MACDONALD,"McDonald, Robert L.",7401840910
GLENN,,MACDONALD,"MacDonald, G.",7201930048
MARY,,MACDONALD,MARY MACDONALD,
R,,MACDONALD,"McDonald, Robert L.",7401840910
ROBERT,,MACDONALD,ROBERT MACDONALD,
RONALD,,MACDONALD,"MacDonald, Ronald",7402778119
SCOTT,,MACDONALD,SCOTT MACDONALD,
JON,,MACEY,"Macey, Jonathan R.",7006581874
JONATHAN,,MACEY,"Macey, Jonathan R.",7006581874
JONATHAN,R,MACEY,"Macey, Jonathan R.",7006581874
JOHN,,MACFARLANE,"MacFarlane, John D.",56411655500
MEGAN,,MACGARVIE,"MacGarvie, Megan J.",12243428700
TRACI,,MACH,"Mach, Traci L.",7007134321
ACHIM,,MACHAUER,"MacHauer, Achim",6507563151
MARK,,MACHINA,"Machina, Mark J.",6602234788
INES,,MACHO-STADLER,"Macho-Stadler, Inés",6602708855
ANTONIO,,MACIAS,"Macias, Antonio J.",56016956200
JEFF,,MACINTOSH,"MacIntosh, Jeffrey G.",7004016395
JEFFREY,G,MACINTOSH,"MacIntosh, Jeffrey G.",7004016395
DIANA,,MACKAY,DIANA MACKAY,
PETER,,MACKAY,"MacKay, Peter I.",8927044500
DONALD,,MACKENZIE,"MacKenzie, Donald A.",7201662831
JEFFREY,K,MACKIE-MASON,"MacKie-Mason, Jeffrey K.",6603759295
CRAIG,,MACKINKAY,"MacKinlay, Andrew Craig",7003765162
A,CRAIG,MACKINLAY,"MacKinlay, Andrew Craig",7003765162
CRAIG,,MACKINLAY,"MacKinlay, Andrew Craig",7003765162
GREG,,MACKINNON,"MacKinnon, Greg H.",7003265086
JAMES,,MACKINNON,"Mackinnon, James G.",7006126360
BARTOSZ,,MACKOWIAK,"Maćkowiak, Bartosz",14007237400
LEONARD,,MACLEAN,"MacLean, Leonard C.",7101671969
LEONARD,C,MACLEAN,"MacLean, Leonard C.",7101671969
BENTLEY,,MACLEOD,"Macleod, W. Bentley",7005067922
IAN,,MACMILLAN,"MacMillan, Ian C.",36933749400
RICHARD,,MACMINN,"MacMinn, Richard D.",6507898576
ALAN,,MACNAUGHTON,"Macnaughton, Alan R.",6602674110
ANDREA,,MACRINA,"MacRina, Andrea",24281766900
SOFUS,,MACSKASSY,"Macskassy, Sofus Attila",16316704800
DILIP,,MADAN,"Madan, Dilip B.",7003372814
DILIP,B,MADAN,"Madan, Dilip B.",7003372814
VIBHAS,,MADAN,"Madan, Vibhas",57197580525
G,S,MADDALA,"Maddala, G. S.",6602710806
GS,,MADDALA,"Maddala, G. S.",6602710806
ANGELA,,MADDALONI,"Maddaloni, Angela",6506151241
NINA,,MADERNER,"Maderner, Nina",6507503463
ANANTH,,MADHAVAN,"Madhavan, Ananth N.",6701703176
BRIAN,,MADIGAN,"Madigan, Brian F.",6506204242
BERNARD,,MADOFF,BERNARD MADOFF,
BERNIE,,MADOFF,BERNARD MADOFF,
PETER,,MADOFF,PETER MADOFF,
AGUEDA,,MADOZ,AGUEDA MADOZ,
BRIGITTE,,MADRIAN,"Madrian, Brigitte C.",6602277868
BRIGITTE,C,MADRIAN,"Madrian, Brigitte C.",6602277868
VICENTE,,MADRIGAL,"Madrigal, Vicente",6602121875
JEFF,,MADURA,"Madura, Jeff",35488147200
LEONARDO,,MADUREIRA,"Madureira, Leonardo L.",16402550200
ANDREA,,MAECHLER,"Maechler, Andréa M.",15923044900
ANDREA,M,MAECHLER,"Maechler, Andréa M.",15923044900
P,,MAENHOUT,"Maenhout, Pascal J.",6505951036
PASCAL,,MAENHOUT,"Maenhout, Pascal J.",6505951036
PASCAL,J,MAENHOUT,"Maenhout, Pascal J.",6505951036
STAM,,MAES,"Maes, Stan",55317103300
STAN,,MAES,"Maes, Stan",55317103300
ASATOSHI,,MAESHIRO,"Maeshiro, Asatoshi",6507116217
FRANCISCO,,MAESO-FERNANDEZ,"Maeso-Fernändez, Francisco",8548489100
NICOLE,,MAESTAS,"Maestas, Nicole A.",25936540300
ZACHARY,,MAGAW,ZACHARY MAGAW,
STEPHEN,,MAGEE,"Magee, Stephen P.",35820192900
I,IGAL,MAGENDZO,"Magendzo, Igal",6504344391
JURG,,MAGERLE,JURG MAGERLE,
MARIO,ALESSANDRO,MAGGI,"Maggi, Mario",35972946900
PAOLA,,MAGGIOLINI,"Maggiolini, Paola",6602460715
PAOLO,,MAGGIONI,"Maggioni, Paolo",36482957200
MATTHEW,,MAGILKE,"Magilke, Matthew J.",26039284400
MICHAEL,,MAGILL,"Magill, Michael J.P.",16468988000
